Time,Time Code,Country Name,Country Code,"Population, total [SP.POP.TOTL]",Population growth (annual %) [SP.POP.GROW],Surface area (sq. km) [AG.SRF.TOTL.K2],Poverty headcount ratio at national poverty lines (% of population) [SI.POV.NAHC],"GNI, Atlas method (current US$) [NY.GNP.ATLS.CD]","GNI per capita, Atlas method (current US$) [NY.GNP.PCAP.CD]","GNI, PPP (current international $) [NY.GNP.MKTP.PP.CD]","GNI per capita, PPP (current international $) [NY.GNP.PCAP.PP.CD]",Income share held by lowest 20% [SI.DST.FRST.20],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Fertility rate, total (births per woman) [SP.DYN.TFRT.IN]","Adolescent fertility rate (births per 1,000 women ages 15-19) [SP.ADO.TFRT]","Contraceptive prevalence, any methods (% of women ages 15-49) [SP.DYN.CONU.ZS]",Births attended by skilled health staff (% of total) [SH.STA.BRTC.ZS],"Mortality rate, under-5 (per 1,000 live births) [SH.DYN.MORT]","Prevalence of underweight, weight for age (% of children under 5) [SH.STA.MALN.ZS]","Immunization, measles (% of children ages 12-23 months) [SH.IMM.MEAS]","Primary completion rate, total (% of relevant age group) [SE.PRM.CMPT.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","School enrollment, primary and secondary (gross), gender parity index (GPI) [SE.ENR.PRSC.FM.ZS]","Prevalence of HIV, total (% of population ages 15-49) [SH.DYN.AIDS.ZS]",Forest area (sq. km) [AG.LND.FRST.K2],"Water productivity, total (constant 2010 US$ GDP per cubic meter of total freshwater withdrawal) [ER.GDP.FWTL.M3.KD]",Energy use (kg of oil equivalent per capita) [EG.USE.PCAP.KG.OE],CO2 emissions (metric tons per capita) [EN.ATM.CO2E.PC],Electric power consumption (kWh per capita) [EG.USE.ELEC.KH.PC],GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]","Agriculture, forestry, and fishing, value added (% of GDP) [NV.AGR.TOTL.ZS]","Industry (including construction), value added (% of GDP) [NV.IND.TOTL.ZS]",Exports of goods and services (% of GDP) [NE.EXP.GNFS.ZS],Imports of goods and services (% of GDP) [NE.IMP.GNFS.ZS],Gross capital formation (% of GDP) [NE.GDI.TOTL.ZS],"Revenue, excluding grants (% of GDP) [GC.REV.XGRT.GD.ZS]",Start-up procedures to register a business (number) [IC.REG.PROC],Market capitalization of listed domestic companies (% of GDP) [CM.MKT.LCAP.GD.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],High-technology exports (% of manufactured exports) [TX.VAL.TECH.MF.ZS],Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],Net barter terms of trade index (2000 = 100) [TT.PRI.MRCH.XD.WD],"External debt stocks, total (DOD, current US$) [DT.DOD.DECT.CD]",Total debt service (% of GNI) [DT.TDS.DECT.GN.ZS],Net migration [SM.POP.NETM],"Personal remittances, paid (current US$) [BM.TRF.PWKR.CD.DT]","Foreign direct investment, net inflows (BoP, current US$) [BX.KLT.DINV.CD.WD]",Net ODA received per capita (current US$) [DT.ODA.ODAT.PC.ZS],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Foreign direct investment, net (BoP, current US$) [BN.KLT.DINV.CD]","Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]"
2013,YR2013,Croatia,HRV,4255689,-0.278509063,88073,19.4,57792372085,13580,90991209303,21380,7.1,77.12682927,1.46,10.6738,..,99.9,5.1,..,94,94.96452332,99.34799194,1.024039984,0.1,19212,..,1983.867947,4.004051988,3754.268698,58194069434,-0.447092177,0.745240824,3.503151488,21.43382123,40.33186879,42.3568234,19.39089558,36.43838123,8,36.91912287,1.645433566,110.3918348,12.49349728,59.59541984,98.62913983,..,..,..,267400672.6,937309759.6,..,13674.4178,-1096770178,2.216582064
2013,YR2013,Cuba,CUB,11282722,0.227242233,109880,..,74969137046,6640,..,..,..,78.485,1.689,53.3208,..,99.9,5.8,..,99,93.86077118,90.97796631,0.992250025,0.3,30832,..,1022.160344,2.424060435,1435.557838,77148000000,2.747602563,2.65783024,3.924923524,23.1503085,24.10043034,20.22346658,9.393633017,..,..,..,3.512728781,17.68808824,..,25.91123555,161.9793926,..,..,..,..,..,8.81524858,6837.71168,..,..
2013,YR2013,Curacao,CUW,153822,1.133678907,444,..,3065859671,19930,3917983607,25470,..,77.82682927,2.1,33.6572,..,..,..,..,..,..,87.21237946,1.002519965,..,0.7,..,11727.50972,..,4934.274681,3147616201,-0.794106769,1.332300994,0.366553886,16.41727099,68.96235921,88.79646972,..,..,..,..,..,129.7894052,..,82.95166352,..,..,..,..,117022346.4,-1508379.888,..,20462.71795,-14446927.37,1.332320862
2013,YR2013,Cyprus,CYP,1143866,0.774057448,9250,14.4,23984476143,27830,25872180533,30020,7.7,79.999,1.376,5.0452,..,99.9,3,..,86,98.3320694,98.31169128,1.003299952,..,1727.62,..,1687.829693,5.577576394,3587.832841,23900872626,-6.553078255,-0.945904602,2.041470818,10.76026424,61.36031258,59.77984844,12.92515846,36.32793547,6,8.80608015,1.611061582,128.1609557,13.08339834,34.86483582,92.23766941,..,..,..,742261795.1,25966316071,..,27729.1927,3885092659,-0.399357676
2013,YR2013,Czech Republic,CZE,10514272,0.033169946,78870,..,2.04098E+11,19410,3.03448E+11,28860,9.4,78.17560976,1.46,10.996,..,99.8,3.1,..,99,99.76103973,103.9989471,1.004639983,..,26639.86,..,3989.991414,9.76957796,6284.790806,2.11686E+11,-0.045903674,1.364704738,2.364771166,32.64607051,76.05838162,70.36403543,25.01318549,31.99458049,8,..,1.026151453,129.5920015,17.33810859,144.8057761,102.1156767,..,..,..,1079198620,7357578653,..,20133.16914,379979406.5,1.438297872
2013,YR2013,Denmark,DNK,5614932,0.416901361,42920,12.1,3.54891E+11,63200,2.70676E+11,48210,9.1,80.3,1.67,4.3734,..,96.3,4.1,..,89,99.27841187,129.3380432,1.00909996,..,6094.04,..,3125.33776,7.120299943,6039.432,3.43584E+11,0.933340972,0.888170882,1.302127587,20.06180735,54.82881899,48.2213221,19.69080563,40.578863,5,..,1.227252022,124.7068318,15.83569656,60.62469805,101.8835426,..,..,..,3058995226,680338945.9,..,61191.1937,6327998759,0.78907178
2013,YR2013,Djibouti,DJI,883296,1.731198085,23200,..,..,..,3715087654,4210,4.9,62.239,3.054,21.1378,..,..,69.6,..,80,50.69831085,45.25479889,0.983290017,1.3,56,..,..,0.633989059,..,2042817163,..,..,1.194871772,11.44768689,156.5383009,191.4582319,56.87368761,..,9,..,..,27.63782799,..,41.07073385,106.7327707,819667507.3,1.981142302,..,..,286004467.7,168.9694055,2312.720948,-286004467.7,2.706032429
2013,YR2013,Dominica,DMA,71019,0.091566713,750,..,481236095.3,6780,700295621,9860,..,..,..,..,..,100,28.2,..,93,96.42537689,..,..,..,478.7,..,..,2.393725623,..,498296296.3,-0.999940631,3.566486867,13.98468857,12.31975621,35.06427828,52.00844359,..,..,5,..,..,131.7660809,..,47.76274714,101.3719251,309862673.4,4.070493041,..,1701588.889,17915757.41,282.7412372,7016.380071,-17915757.41,-0.046411647
2013,YR2013,Dominican Republic,DOM,10048226,1.174338199,48670,..,60588545853,6030,1.19474E+11,11890,4.8,72.763,2.441,96.9224,71.9,98.6,32.7,4,83,94.2355423,79.20436096,0.988099992,1.1,20914.38,..,759.6938007,2.11480116,1551.716691,62682163837,4.875205093,4.692819142,5.304865946,29.24893357,25.16715873,31.51459739,22.7236665,15.0291855,7,..,0.611824773,91.56247587,4.454537827,42.3150676,98.52237738,23957824117,4.759700761,..,531100000,1599900000,14.62049158,6238.132367,-1990500000,4.830950967
2013,YR2013,Ecuador,ECU,15707473,1.496899243,256370,25.6,91335437730,5810,1.7269E+11,10990,4.5,75.707,2.544,82.0474,..,93.3,16.1,..,97,108.6961594,102.1120605,1.023949981,0.4,129027.84,..,843.9783408,2.510270112,1329.367238,95129659000,4.946511267,3.095049013,8.769342903,37.14612811,28.6382883,30.96786776,28.46705779,..,13,..,2.875890683,105.8489672,5.277751278,54.65593018,168.3016819,19080452491,3.353920696,..,167268211.1,727081206.3,9.582700175,6056.331213,-727081206.3,2.721775777
2013,YR2013,"Egypt, Arab Rep.",EGY,88404652,2.26795426,1001450,..,2.67961E+11,3030,9.66549E+11,10930,..,70.928,3.421,55.371,..,..,25.3,..,96,100.5301437,80.31903076,0.985740006,0.1,553.08,..,848.6290292,2.380304602,1684.911332,2.88434E+11,2.185466054,8.712674575,11.2743496,39.88695979,17.01784562,23.35519243,14.21199742,21.41630832,9,21.36697713,1.610056977,112.7825069,0.53483765,33.0051118,151.3626558,46501579105,1.22415735,..,354900000,4192200000,62.35542634,3262.657586,-3891200000,9.469719811
2013,YR2013,El Salvador,SLV,6266076,0.450320731,21040,29.6,20964514674,3350,41152379901,6570,5.5,71.935,2.154,72.7038,..,99.8,16.7,..,94,101.834938,77.16757202,0.970470011,0.7,6153.8,..,636.5728727,1.030948236,958.9733671,21990970000,2.235684893,0.579452391,5.613258533,26.12158536,29.72488253,50.72627538,17.01934931,21.10684522,9,..,1.08065549,143.5014132,5.655348284,73.95308165,82.79064662,14131937576,5.482589242,..,27678165.54,245179098.3,26.99296967,3509.528132,-179106499.2,0.757669185
2013,YR2013,Equatorial Guinea,GNQ,1076412,4.291884317,28050,..,15099256046,14030,25581464599,23770,..,56.642,4.952,164.5452,..,..,100.7,..,51,..,..,..,6.3,25069.36,..,..,8.68626511,..,21948834290,-4.133198501,-1.072673757,1.19199068,72.44925774,67.65331666,39.23996826,30.30804516,25.01104102,18,..,..,47.45232546,..,94.78407703,238.0250407,..,..,..,..,582948701.9,4.301327108,20390.73727,..,2.948876946
2013,YR2013,Eritrea,ERI,..,..,117600,..,..,..,..,..,..,63.726,4.335,58.7642,..,..,49.5,..,94,61.0422287,59.88954926,0.936249971,0.8,10773.8,..,243.0600103,0.198082983,95.07983201,..,..,..,..,..,..,..,..,..,13,..,..,10.81363751,..,..,88.61950028,943357521.7,..,..,..,43859000,24.77865676,..,..,..
2013,YR2013,Estonia,EST,1317997,-0.355891803,45340,..,24053402338,18250,35556368008,26980,6.8,77.14146341,1.52,14.4444,..,99.4,3.6,..,94,104.3208313,108.1674194,0.9921,..,23870.14,..,4623.279112,14.55997244,6664.658569,25271406708,1.346184732,4.043235592,3.068218214,25.1866982,84.02340476,81.35718531,27.02253492,33.67607834,5,..,1.896666614,146.1207282,20.67587967,137.6417245,94.78808227,..,..,..,100292645.1,1097942107,..,19174.10033,-246699019.4,2.78056659
2013,YR2013,Ethiopia,ETH,95385793,2.827014885,1136262.415,..,44574863494,470,1.2216E+11,1280,..,63.961,4.787,75.7278,..,23.1,69.5,..,55,..,..,..,1.2,175795,..,492.1451667,0.107772863,64.05566078,47648211133,10.58227005,4.901979299,41.23950553,10.94455699,12.48407356,28.98771352,34.08111832,10.44028758,14,..,0.806417117,26.88750898,1.851465453,31.5751623,133.00678,12584252083,1.378825118,..,23077322.29,1343876024,40.7349975,499.5315302,-1343876024,7.464021929
2013,YR2013,Faroe Islands,FRO,47901,0.121156432,1396,..,..,..,..,..,..,81.34146341,2.5,..,..,..,..,..,..,..,..,..,..,0.8,..,..,..,..,2627049837,..,..,15.19963672,14.32802641,53.52880177,56.98406566,22.16303044,..,..,..,..,120.5859016,..,83.84488824,100.4196728,..,..,..,..,..,..,54843.31929,..,..
2013,YR2013,Fiji,FJI,865602,0.062057001,18270,34,4080892996,4710,8093222996,9350,7.5,66.95,2.786,46.593,..,99.7,23.7,..,96,106.7346725,..,..,0.1,10932.68,..,..,1.305449849,..,4190143206,4.73421949,3.621296542,10.11310699,16.33721435,56.8738469,69.47647121,27.63363393,25.39096834,11,..,1.386777448,107.4858365,2.375210821,93.88700592,108.7033864,959404600.6,2.218178227,..,8469046.511,243782754,105.3833069,4840.72727,-239294220.9,2.913541936
2013,YR2013,Finland,FIN,5438972,0.460723773,338420,12.8,2.69134E+11,49480,2.26607E+11,41660,9.3,80.97560976,1.75,7.101,..,..,2.6,..,97,99.63838196,144.2861176,1.054319978,..,223422,..,6116.227294,9.227846733,15510.8355,2.71285E+11,-0.901696316,2.55829451,2.367353331,23.32163605,38.01762912,39.07625746,22.33446391,37.54337538,3,..,1.541276102,136.2607929,9.024160634,56.03215908,88.01570225,..,..,..,835049426.7,-4940676481,..,49878.04324,-2304132793,1.478286157
2013,YR2013,France,FRA,65998685,0.514773829,549087,13.3,2.88947E+12,43780,2.66695E+12,40410,8,82.2195122,1.99,6.2638,..,98.3,4.1,..,90,..,104.3766022,1.005679965,0.3,166692,..,3833.534259,5.10055617,7367.843768,2.81108E+12,0.576326675,0.778100531,1.458632177,17.97180129,29.36473787,30.39931721,22.28719307,44.44265486,5,81.85775829,1.849875918,99.10863425,27.2947157,44.90911043,88.77700851,..,..,..,13424774110,31589283791,..,42592.93539,-13973846914,0.863715498
2013,YR2013,French Polynesia,PYF,270332,0.495804118,4000,..,..,..,..,..,..,76.307,2.027,40.6648,..,..,..,..,..,..,..,..,..,1494.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.03691811,7.925036654,..,78.93731417,..,..,..,46296359.3,99207173.35,..,..,-34142298.24,..
2013,YR2013,Gabon,GAB,1817070,3.779411424,267670,..,16960100427,9330,24803028471,13650,..,63.648,4.098,104.1782,..,..,54.6,..,70,..,..,..,4,236137.64,..,2913.865179,3.136918225,1079.760273,17595745653,5.638699003,-6.157924934,3.329080651,56.60861687,57.35740588,33.27763027,29.18059503,29.85773671,9,..,1.604047179,151.0798973,..,78.38826653,223.6092229,4834619862,7.323173947,..,250455409.7,324032442.4,47.99484835,9683.58162,-87741876.6,0.505441059
2013,YR2013,"Gambia, The",GMB,1963708,3.03420155,11300,..,1433030068,730,4076131551,2080,..,60.426,5.48,88.3514,9,57.2,64.8,16.5,96,66.41799927,..,..,1.9,2828.04,..,..,0.2240659,..,1375608956,2.87276879,5.933131381,26.22212251,11.89469631,18.97916437,26.482755,14.71153313,..,8,..,0.759222748,94.1509753,3.421293354,35.18441762,103.8923657,551453731,2.196630699,..,69585194.36,68340322.38,57.18773008,700.5160422,-73181699.96,5.699129896
2013,YR2013,Georgia,GEO,3717668,-0.300972141,69700,26.2,16836858019,4530,38723289570,10420,6.1,72.412,2.012,50.6,..,99.9,11.4,..,97,104.25811,97.43553925,1.008100033,0.2,28224,..,1048.341057,2.108848881,2498.340357,17189551521,3.621305352,1.346232265,8.61641445,18.512858,41.7219539,53.88013192,20.99107827,23.08459034,2,..,2.737697377,123.3264447,2.538402644,63.60259014,135.4571643,13603272483,10.02271688,..,87714487.75,1046562195,173.8482289,4623.745725,-919270053.3,-0.512058411
2013,YR2013,Germany,DEU,80645605,0.272900215,357340,16.7,3.80595E+12,47190,3.71258E+12,46040,8.2,80.4902439,1.42,8.0694,..,98.5,4,..,97,98.39868927,100.8108902,0.964460015,..,114150,..,3939.529563,9.642558947,7217.529089,3.73274E+12,0.437591303,1.959391683,0.942643214,26.78261334,45.41867786,39.66019884,20.05374642,28.54845537,9,51.86818456,1.201949241,123.2334833,17.36616268,70.35843845,94.49136722,..,..,..,19976705775,67199694459,..,46285.76407,26093621455,1.50472098
2013,YR2013,Ghana,GHA,26607641,2.323828607,238540,..,49028689328,1840,1.36957E+11,5150,..,62.064,4.146,70.743,19.8,..,59.8,..,89,94.82469177,67.76490784,0.967050016,1.8,79054.36,..,336.4679342,0.564123667,375.9446394,62823043699,7.312525007,54.01291175,20.36984251,34.08982225,25.6576574,35.61944242,26.3161825,14.22625903,8,..,0.533396427,105.3324411,5.118657488,49.90525475,178.1367504,16114986301,1.161009912,..,4840000,3227000000,49.91686576,2361.090324,-3226330000,11.66619231
2013,YR2013,Gibraltar,GIB,33694,0.12175748,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,5456.164302,..,5431.234048,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50.35406185,..,..,..,..,..,..,..,..,..
2013,YR2013,Greece,GRC,10965211,-0.725120807,131960,22.1,2.45264E+11,22370,2.84492E+11,25940,5.9,81.28536585,1.29,8.2758,..,99.91,4.2,..,99,95.35900879,105.7672272,0.973039985,..,39018.03,..,2128.010669,6.609995923,5028.995794,2.38484E+11,-2.741772076,-1.968674544,3.387648533,15.08221499,30.2522666,32.71802684,11.96176415,47.34532971,5,34.6330253,2.357681251,116.5555142,8.46757621,40.673161,87.80171712,..,..,..,1291061265,2945271845,..,21749.15248,-3642778629,-0.922168807
2013,YR2013,Greenland,GRL,56483,-0.577265865,410450,..,..,..,..,..,..,71.8304878,2.077,..,..,..,..,..,..,..,..,..,..,2.2,..,..,..,..,2684952727,-1.298280693,1.067372531,15.02702344,18.13322723,37.70085215,58.21081601,30.09516231,..,..,..,..,107.065622,1.461120061,55.75517159,75.90617618,..,..,..,..,..,..,47535.58995,..,..
2013,YR2013,Grenada,GRD,108172,0.667831666,340,..,795575152.6,7350,1240710385,11470,..,72.579,2.171,34.1218,..,99,15.8,..,94,108.7554703,111.5431595,0.961449981,..,177,..,..,2.958251673,..,842620111.1,2.351418773,2.922870154,4.835402519,13.39788331,25.42618938,50.35283903,..,..,6,..,..,122.9546085,..,48.06436432,93.62672573,586831029.3,2.774404291,..,1665146.296,74688413.33,115.8340396,7789.632355,-74688413.33,-0.043999786
2013,YR2013,Guam,GUM,160415,0.265289399,540,..,..,..,..,..,..,78.649,2.429,37.301,..,..,..,..,..,..,..,..,..,246,..,..,..,..,5399000000,1.690408357,0.840493089,..,..,19.50361178,60.02963512,..,..,..,..,..,..,..,13.42841267,100.4640749,..,..,..,..,..,..,33656.45357,..,..
2013,YR2013,Guatemala,GTM,15043981,1.757167698,108890,..,50804504399,3380,1.09414E+11,7270,..,72.596,3.151,77.0428,..,62.8,30.6,..,85,84.86328888,53.19881058,0.959980011,0.4,36405.2,..,800.6522343,0.864797689,578.9026189,52996540704,3.694819199,3.358446346,10.3562211,22.95294843,21.9981554,34.68706536,15.84262663,11.67480802,9,..,0.463793587,139.2447628,5.146507708,51.97131668,229.5897031,17484024519,5.651968435,..,27745530,1522143500,33.00987991,3522.773706,-1448858730,4.343371313
2013,YR2013,Guinea,GIN,10892821,2.235327632,245860,..,7611229261,700,18776195192,1720,..,58.447,5.094,143.7572,..,..,111.2,..,54,60.8259201,..,..,1.6,64610,..,..,0.200131812,..,8376613843,3.945683805,4.329354869,17.54527212,29.64071455,26.47062065,53.95582379,23.49396044,..,7,..,3.158334882,68.26949356,2.496890652,44.8271828,102.5492868,1765320892,1.138700377,..,80680000,190000,42.92184812,769.0031667,-1060000,11.88789561
2013,YR2013,Guinea-Bissau,GNB,1648259,2.660766083,36130,..,1050179957,640,2205787896,1340,..,56.117,4.855,107.2046,..,..,98.2,..,82,..,..,..,3.8,20390.98,..,..,0.157742199,..,1046087418,3.255904265,-0.932149491,44.13561101,14.42470654,18.2571916,25.82319957,7.22440486,..,9,..,2.076017639,57.02448954,..,32.11968658,79.44991418,298596677,0.197547298,..,34545175.91,19639703.8,64.08580038,634.6620391,-19637861.84,1.207125557
2013,YR2013,Guyana,GUY,759281,0.514040833,214970,..,4208501529,5540,8427049988,11100,..,68.819,2.582,81.326,..,98.3,35,..,99,..,..,..,1.4,184847.4,..,..,2.607730208,..,4167801803,3.653298082,-0.536581104,25.6475106,25.62806591,..,..,..,..,7,..,1.176947343,73.09969247,0.296978499,77.97875604,118.1209858,2302020564,1.388707157,..,122837355.3,200558390,133.336667,5489.142758,-200558390,1.901251819
2013,YR2013,Haiti,HTI,10400672,1.450276669,27750,..,14207869974,1370,29937659279,2880,..,61.658,3.223,56.388,..,48.6,74.1,..,68,..,..,..,2.1,3690.62,..,394.0233862,0.26248304,43.84332089,14498080023,3.085008621,6.40886418,19.2308684,25.93305046,10.80963187,30.64788613,15.20641087,..,12,..,0.000615198,68.84360871,..,30.79718137,307.6883703,1569393195,0.089491706,..,247694320.7,161918586.3,110.7745735,1393.956085,-161918586.3,4.765024048
2013,YR2013,Honduras,HND,8798524,1.810130794,112490,..,17686940869,2010,33877209106,3850,3.5,74.051,2.699,78.6576,..,..,20.7,..,97,80.90408325,61.58757019,1.064170003,0.4,65084.86,..,590.9509368,1.061541686,643.17606,18499710128,2.791559757,1.374030519,12.19112794,25.40931972,47.94149032,68.36455893,21.7603523,22.33794308,13,..,1.601318215,88.27887096,..,101.5475371,166.52137,6867621207,5.385176111,..,40938147.39,1069029263,71.13352139,2102.592449,-991605737,5.161898986
2013,YR2013,"Hong Kong SAR, China",HKG,7178900,0.401982536,1100,..,2.76908E+11,38570,3.92752E+11,54710,..,83.83170732,1.125,2.9578,..,..,..,..,..,99.07839966,101.4109116,0.993939996,..,..,..,1943.845436,..,5941.160902,2.75697E+11,3.101546766,1.812444029,0.057288366,6.947699229,221.6100603,221.0099588,24.03038856,..,3,1124.705202,..,239.4366561,13.90104709,419.9623154,95.73412036,..,..,..,656398055.2,76857453418,..,38403.77771,6470876901,4.323570432
2013,YR2013,Hungary,HUN,9893082,-0.275368757,93030,..,1.33582E+11,13500,2.35507E+11,23810,7.5,75.56585366,1.35,21.0478,..,99.1,5.6,..,99,97.71341705,104.7153473,1.00150001,..,20550.48,..,2271.947205,4.120050759,3892.113701,1.35412E+11,1.860751624,2.825716071,3.924971576,25.09969324,85.5827753,78.59127752,20.92347146,40.22511697,6,14.62016218,0.946637052,117.8606544,19.38045334,153.3205783,99.47825403,..,..,..,858480889.2,-3586600505,..,13687.51406,-278231951.3,1.73319985
2013,YR2013,Iceland,ISL,323764,0.9458859,103000,7.9,15205106971,46960,13631427234,42100,9.9,82.06097561,1.93,8.7418,..,98.1,2.4,..,91,102.4735031,118.2447891,1.018319964,..,467.64,..,18178.13901,6.269999135,54799.17471,16125060515,4.55246032,2.124541839,5.855934692,21.14002897,53.24775151,45.54177209,15.46964192,29.44452244,5,..,0,108.8869668,15.73542791,62.12689863,82.48618831,..,..,..,72581958.21,472607545.8,..,49804.983,54508979.1,3.872279237
2013,YR2013,India,IND,1280842119,1.182904215,3287260,..,1.94112E+12,1520,6.39686E+12,4990,..,67.931,2.381,25.077,..,..,49.1,..,83,96.20088959,68.75911713,1.07249999,..,702952,..,605.7940378,1.535560059,764.2011341,1.85672E+12,6.386106401,6.186504001,17.14842354,28.40489956,25.4308613,28.41327065,34.02320189,12.60899341,14,68.13424387,2.472726714,69.19699374,8.883288734,42.02271255,92.44597165,4.27245E+11,2.11147369,..,6431771261,28153031270,1.917753993,1449.610451,-26388082470,11.06367478
2013,YR2013,Indonesia,IDN,251805314,1.340770864,1910930,11.4,9.39755E+11,3730,2.45927E+12,9770,7.1,70.179,2.436,49.8548,62,87.4,30.1,19.9,87,101.1456299,82.63764191,0.984489977,..,968804.2,..,863.8213608,1.804251041,773.9908142,9.12524E+11,5.557263689,4.965990291,13.35669916,42.63567744,23.92357638,24.7137963,33.83135679,15.00494556,12,37.99064551,0.918769839,124.392499,9.606564288,40.45712164,121.8435134,2.63644E+11,4.678575411,..,3951108963,23281742362,0.275887749,3623.927241,-12170055179,6.412513302
2013,YR2013,"Iran, Islamic Rep.",IRN,76481963,1.23941933,1745150,..,5.34303E+11,6990,1.17615E+12,15380,6.8,75.162,1.945,35.7838,..,98.8,17.3,..,98,..,83.83139801,0.976800025,0.1,106919.8,..,2889.109214,7.746663092,2830.811233,4.60293E+11,-0.194073471,35.56745056,9.753665091,42.88103081,26.88185715,23.44954071,38.69143252,..,10,75.12095944,2.244534791,85.30929143,1.605253434,29.83663785,191.5437929,7013040853,0.094689658,..,..,3049945000,1.720797891,6018.3229,..,36.60303552
2013,YR2013,Iraq,IRQ,33157061,3.896283814,435052,..,2.3372E+11,7050,5.12778E+11,15470,..,69.437,4.168,77.941,..,..,31.5,..,72,..,..,..,..,8250,..,1488.561275,4.902424856,1427.720026,2.34638E+11,7.628571185,-0.011597878,4.768439716,57.69152679,39.66353654,27.74648187,20.26773982,..,10,..,3.315830961,97.86757266,..,67.41031674,240.305996,..,..,..,484000000,-2335300000,46.49205908,7076.552265,2562400000,1.879498007
2013,YR2013,Ireland,IRL,4623816,0.526556159,70280,16.8,2.00817E+11,43430,1.86796E+11,40400,7.3,80.94878049,1.93,10.1254,..,99.8,3.9,..,93,97.81537628,..,..,0.2,7409.54,..,2814.98269,7.7252209,5698.756179,2.38484E+11,1.226853576,1.333758071,1.083459012,24.33199535,103.6900933,84.87868147,18.75516354,32.6633149,4,71.33509474,0.50127669,105.7496368,24.98408574,79.15462635,92.77615275,..,..,..,909845132.1,70811172728,..,51577.27936,-21251151864,0.508714869
2013,YR2013,Isle of Man,IMN,83985,-0.651560883,570,..,7377533338,87840,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.6,..,..,..,..,7000748788,4.141718551,1.535802758,0.596599796,9.012033149,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,83357.13268,..,..
2013,YR2013,Israel,ISR,8059500,1.866052895,22070,..,2.76641E+11,34320,2.69657E+11,33460,..,82.05609756,3.03,11.1558,..,..,4.1,..,98,102.8544083,102.693222,1.01078999,..,1606,..,2870.098765,8.313170792,6710.093678,2.92693E+11,4.199807588,2.279735309,1.260969975,20.60137749,33.78346501,31.91247261,20.07533882,31.92890632,5,69.45898533,5.573191343,122.8208828,19.03549644,47.04901079,100.7071701,..,..,..,4837300000,11842200000,..,36316.47837,-7984000000,1.576211979
2013,YR2013,Italy,ITA,60233948,1.159251117,301340,19.4,2.14125E+12,35550,2.18359E+12,36250,6.2,82.6902439,1.39,5.7632,65.1,99.9,3.7,..,90,100.3593292,102.408989,0.993749976,0.3,91894.64,..,2579.472543,5.751739866,5159.183655,2.14132E+12,-1.841065451,1.147610159,2.144589807,21.17245852,28.63324308,26.23433632,16.89239376,40.24241059,8,28.74225492,1.406128172,160.9908765,7.90617846,46.59355805,96.8993313,..,..,..,11565682552,19531411962,..,35549.9747,742935955.5,1.219993423
2013,YR2013,Jamaica,JAM,2858710,0.581740676,10990,..,14329598757,5010,23569540274,8240,..,74.01,2.072,59.1546,..,..,16.7,..,94,..,82.48216248,..,1.5,5698.56,..,1006.698126,2.651545627,1013.044345,14264202737,0.517686013,8.415815657,5.970479633,18.09906598,30.57588318,52.6836888,21.25988761,27.72016516,5,23.4090195,0.899595043,99.56218045,3.566952552,54.57718278,82.73325382,12950945322,8.741994095,..,297425707.5,544747561.8,25.04276276,4989.734089,-469978338.7,9.341500766
2013,YR2013,Japan,JPN,127445000,-0.144271883,377962,..,6.15274E+12,48280,5.1338E+12,40280,7.7,83.33195122,1.43,4.3392,..,..,2.9,..,95,..,..,..,..,249528,..,3567.629354,9.893679627,7988.58331,5.15572E+12,2.000267841,-0.333177012,1.104187087,26.9376337,15.91539812,18.23212413,23.19090989,..,8,88.11905484,0.950865861,115.2542733,17.80868069,30.03002265,59.01942646,..,..,..,2872330560,10648441636,..,40454.44746,1.45036E+11,0.346440326
2013,YR2013,Jordan,JOR,8518992,5.167386647,89320,..,32620735661,3830,78636175001,9230,..,73.851,3.319,27.6426,..,..,18.6,..,97,73.82997131,71.05885315,0.998369992,..,975,..,907.0794995,2.793757759,1854.327366,34454440141,2.609947375,6.143623889,3.583018644,25.64065978,41.29560357,70.15592442,22.35244113,20.92863805,7,74.77825759,4.301173731,121.0705081,1.679557613,85.53034059,77.88197482,23199590271,2.751047079,..,534929577.5,1946597204,164.3774235,4044.426869,-1930929598,4.824623143
